ID,Block_no,Treatment_no,Farm,Research_Organization,Production_type,Field_no,Region,Municipality,Year_of_experiment,Lati_DD,Long_DD,Cultivar,Cultivar_purity_perc,Year_of_stand_establishment,Nutrient_tested,Cropping_system,Fertilizer_formula,Fertilizer_21-0-0,Fertilizer_8-0-0,Fertilizer_6-1-1,Fertilizer_24-5-11,Fertilizer_14-14-14,Fertilizer_13-13-13,Fertilizer_11-52-0,Fertilizer_11-38-0,Fertilizer_10-10-20,Fertilizer_5-10-30,"Fertilizer_4,9-2,7-3,5",Fertilizer_2-6-42,Fertilizer_0-46-0,Fertilizer_0-13-0,Fertilizer_0-0-62,Fertilizer_0-0-56,Fertilizer_0-0-50,Fertilizer_0-0-22-11,Fertilizer_0-0-0-21,Fertilizer_0-0-0-25,Fertilizer_0-0-0-90,Fertilizer-name_N,Fertilizer-name_P,Fertilizer-name_K,Fertilizer-name_Mg,Fertilizer-name_Ca,Fertilizer-name_Cu,Fertilizer-name_B,Fertilizer-name_S,Fertilizer-tot-dose_N_kg_ha,Fertilizer-tot-dose_P_kg_ha,Fertilizer-tot-dose_K_kg_ha,Fertilizer-tot-dose_Mg_kg_ha,Fertilizer-tot-dose_Cu_kg_ha,Fertilizer-tot-dose_B_kg_ha,Fertilizer-tot-dose_Zn_kg_ha,Fertilizer-dose_S_elementary_kg_ha,Fertilizer-dose_S_SCU_ kg_ha,Fertilizer-tot-dose_S_kg_ha,Fertilizer-dose_Ca_kg_ha,Fertilizer_date_application1_S,Fertilizer_date_application2_S,Fertilizer_date_application3_S,Fertilizer_date_application4_Elements_mineurs_S,Fertilizer_date_application1_N,Fertilizer_date_application2_N,Fertilizer_date_application1_NPK,Fertilizer_date_application2_NPK,Fertilizer_date_application3_NPK,Fertilizer_date_application4_NPK,Fertilizer_date_application5_NPK,Fertilizer_date_application6_NPK,Fertilizer_date_application7_NPK,Fertilizer_date_application8_NPK,Fertilizer_date_application1_K,Fertilizer_date_application2_K,Fertilizer_date_application3_K,Fertilizer_date_application4_K,Method_CSN_drying_T_celcius_leaf_fruit,Method_CSN_leaf_fruit,Method_extraction_leaf_fruit,Method_quantification_leaf_fruit,Method_CSN.drying_T_celcius_soil,Method_CNS_grinding_0.02mm,Method_C_soil,Method_N_soil,Method_quantification_Nutrients_Mehlich3_soil,Methode_quantification_Oxalate_soil,Leaf_Date_collection_stage1,Leaf_C_stage1_g_kg,Leaf_S_stage1_g_kg,Leaf_N_stage1_g_kg,Leaf_P_stage1_g_kg,Leaf_K_stage1_g_kg,Leaf_Ca_stage1_g_kg,Leaf1_Mg_stage_g_kg,Leaf_B_stage1_g_kg,Leaf_Cu_stage1_g_kg,Leaf_Zn_stage1_g_kg,Leaf_Mn_stage1_g_kg,Leaf_Fe_stage1_g_kg,Leaf_Al_stage1_g_kg,Leaf_Si_stage1_g_kg,Leaf_date_harvest_stage2,Leaf_C_CNS_stage2_g_kg,Leaf_S_CNS_stage2_g_kg,Leaf_S_stage2_g_kg_ICP,Leaf_N_stage2_g_kg,Leaf_P_stage2_g_kg,Leaf_K_stage2_g_kg,Leaf_Mg_stage2_g_kg,Leaf_Ca_stage2_g_kg,Leaf_B_stage2_g_kg,Leaf_Cu_stage2_g_kg,Leaf_Zn_stage2_g_kg,Leaf_Mn_stage2_g_kg,Leaf_Fe_stage2_g_kg,Leaf_Al_stage2_g_kg,Leaf_Na_stage2_g_kg,Leaf_Si_stage2_g_kg,Flower_date_harvest,Flower_Nb_upright_collection,Flower_Nb_Flower_collection,Fruit_date_harvest,Fruit_C_g_kg,Fruit_S_g_kg,Fruit_S_g_kg_ICP,Fruit_N_g_kg,Fruit_P_g_kg,Fruit_K_g_kg,Fruit_Ca_g_kg,Fruit_Mg_g_kg,Fruit_B_g_kg,Fruit_Cu_g_kg,Fruit_Zn_g_kg,Fruit_Mn_g_kg,Fruit_Fe_g_kg,Fruit_Al_g_kg,Fruit_Si_g_kg,Fruit_Tacy_labo_mg_Anth_100g,Fruit_Tacy_image_mg_Anth_100g_515nm,Fruit_Brix_degreeBrix,Fruit_Firmness_N_s,Fruit_weight_g,Fruit_yield_Mg_ha,Fruit_moisture_berry_perc,Date_harvest_Fruit_upright,Fruiting_upright_Nb_m2,Nb_Fruit_m2,Soil_sampling_date,Soil_pH_CaCl2_spring,Soil_pH_water_spring,Soil_pH_buffer_spring,Soil_organic_carbon_method,Soil_organic_carbon_OM_mg_kg,Soil_organic_carbon_totC_mg_kg,Soil_S_spring_mg_kg,Soil_N_spring_mg_kg,Soil_Ca_Mehlich3_spring_mg_kg,Soil_Mg_Mehlich3_spring_mg_kg,Soil_K_Mehlich3_spring_mg_kg,Soil_B_Mehlich3_spring_mg_kg,Soil_Cu_Mehlich3_spring_mg_kg,Soil_Zn_Mehlich3_spring_mg_kg,Soil_Fe_Mehlich3_spring_mg_kg,Soil_Mn_Mehlich3_spring_mg_kg,Soil_Al_Mehlich3_spring_mg_kg,Soil_P_Mehlich3_spring_mg_kg,Soil_S_Mehlich3_spring_mg_kg,Soil_Si_Mehlich3_spring_mg_kg,Soil_Na_Mehlich3_spring_mg_kg,Soil_Ca_OX_spring_mg_kg,Soil_Mg_OX_spring_mg_kg,Soil_Fe_OX_spring_mg_kg,Soil_Mn_OX_spring_mg_kg,Soil_Al_OX_spring_mg_kg,Soil_P_OX_spring_mg_kg,Soil_Si_OX_spring_mg_kg,Soil_P_OX_spring_mmol_kg,Soil_Fe_OX_spring_mmol_kg,Soil_Al_OX_spring_mmol_kg,Soil_Date_harvest_autumn,Soil_pH_CaCl2_autumn,Soil_pH_buffer_autumn,Soil_C_autumn_perc,Soil_S_autumn_perc,Soil_N_autumn_perc,Soil_Ca_Mehlich3_autumn_mg_kg,Soil_Mg_Mehlich3_autumn_mg_kg,Soil_K_Mehlich3_autumn_mg_kg,Soil_B_Mehlich3_autumn_mg_kg,Soil_Cu_Mehlich3_autumn_mg_kg,Soil_Zn_Mehlich3_autumn_mg_kg,Soil_Fe_Mehlich3_autumn_mg_kg,Soil_Mn_Mehlich3_autumn_mg_kg,Soil_Al_Mehlich3_autumn_mg_kg,Soil_P_Mehlich3_autumn_mg_kg,Soil_S_Mehlich3_autumn_mg_kg,Soil_Na_Mehlich3_autumn_mg_kg,Soil_bulk density_0_10cm_g_cm3,Soil_bulk density_10_20cm_g_cm3,Soil_bulk density_20_30cm_g_cm3,Soil_texture,Soil_Sand_tot_perc,Soil_clay_tot_perc,Soil_sand_very coarse_1mm_perc,Soil_sand_coarse_0.5mm_perc,Soil_sand_medium_0.25mm_perc,Soil_sand_fine_0.1mm_perc,Soil_sand.very_fine_0.05mm_perc,Soil_series,Precipitations_total_May_mm,Precipitations_total_June_mm,Precipitations_total_July_mm,Precipitations_total_August_mm,Precipitations_total_September_mm,Precipitations_total_October_mm,Temperature_mean_air_May_celcius,Temperature_mean_air_June_celcius,Temperature_mean_air_July_celcius,Temperature_mean_air_August_celcius,Temperature_mean_air_September_celcius,Temperature_mean_air_October_celcius,NDVI,Comments
Sandler et al_2011_009,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2002,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,1.4,4.4,2.3,9.2,0.0565,0.0063,0.0205,0.5985,0.0745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_010,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2002,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,9.6,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,1.4,5.3,2.2,8.2,0.0435,0.0068,0.0188,0.4865,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_011,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2002,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19.3,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,1.4,6,2.1,6.5,0.0343,0.0063,0.0165,0.3453,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_012,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2002,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,28.9,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,1.5,6.1,2.1,6.1,0.0338,0.0068,0.0165,0.336,0.0558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_013,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2003,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,1.3,5.1,2.4,8.6,0.0568,0.006,0.0208,0.4552,0.0698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_014,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2003,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,9.6,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1.3,5.7,2.3,5.8,0.0352,0.0065,0.0172,0.249,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_015,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2003,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19.3,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,1.4,6.2,2.2,4.2,0.0262,0.006,0.0155,0.1662,0.0425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_016,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2003,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,28.9,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,1.5,6.8,2,3.1,0.0198,0.0055,0.016,0.1252,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_017,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2004,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,1.2,6.6,1.8,5.6,0.0375,0.0052,0.013,0.271,0.0618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_018,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2004,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,21.7,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,1.2,6,1.9,4.5,0.0295,0.005,0.0132,0.2128,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_019,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2004,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,21.7,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,1.3,5.5,2,4.2,0.027,0.005,0.0145,0.1598,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_020,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2004,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,21.7,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,1.3,5.9,1.8,3.1,0.0195,0.0048,0.0135,0.1065,0.0355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_021,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2005,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.1,6.2,1.8,5.9,0.0318,0.0042,0.0128,0.2362,0.0432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandler et al_2011_022,NA,NA,NA,University of Massachusetts–Amherst Cranberry Station,Conventional,NA,Massachusetts,NA,2005,NA,NA,Stevens,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,9.6,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,micro-Kjeldahl,AcideNitrique_Perchlorique,ICP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,1.2,5.8,1.8,5.4,0.0252,0.0045,0.0122,0.1985,0.0565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
